"Name","RA_Hours","Dec_Degrees","pm_ra","pm_dec","Visual Magnitude"
"IC 367 (Galaxy - Eridanus )","4.344722","-14.780556","0","0","14.5"
"IC 271 (Galaxy - Eridanus )","2.933167","-12.008333","0","0","14.7"
"IC 362 (Galaxy - Eridanus )","4.278444","-12.199722","0","0","14.2"
"IC 343 (Galaxy - Eridanus )","3.668639","-18.443889","0","0","13.2"
"IC 345 (Galaxy - Eridanus )","3.685861","-18.314444","0","0","14.7"
"IC 347 (Galaxy - Eridanus )","3.709028","-4.298611","0","0","14.0"
"NGC 745 (Galaxy - Eridanus )","1.902167","-56.693611","0","0"
"IC 350 (Galaxy - Eridanus )","3.743500","-11.800833","0","0","15.0"
"IC 368 (Galaxy - Eridanus )","4.378528","-12.614722","0","0","15.1"
"IC 387 (Galaxy - Eridanus )","4.695611","-7.086389","0","0","13.0"
"IC 1898 (Galaxy - Eridanus )","3.172333","-22.403889","0","0","13.6"
"IC 1892 (Galaxy - Eridanus )","3.140889","-23.055556","0","0","13.8"
"IC 1886 (Galaxy - Eridanus )","3.134230","-4.399839","0","0","14.8"
"IC 385 (Galaxy - Eridanus )","4.658722","-7.096944","0","0","15.4"
"IC 373 (Galaxy - Eridanus )","4.511861","-4.869722","0","0","15.0"
"IC 382 (Galaxy - Eridanus )","4.632056","-9.519722","0","0","13.5"
"IC 270 (Galaxy - Eridanus )","2.928917","-14.207500","0","0","14.1"
"IC 1870 (Galaxy - Eridanus )","2.964861","-2.346667","0","0","13.5"
"IC 377 (Galaxy - Eridanus )","4.521250","-12.455000","0","0","14.8"
"IC 1866 (Galaxy - Eridanus )","2.914694","-15.652778","0","0","15.2"
"IC 375 (Galaxy - Eridanus )","4.517556","-12.973611","0","0","15.2"
"NGC 1686 (Galaxy - Eridanus )","4.881861","-15.346389","0","0","14.5"
"IC 1880 (Galaxy - Eridanus )","3.107889","-9.730556","0","0","14.9"
"NGC 1580 (Galaxy - Eridanus )","4.471778","-5.179167","0","0","14.4"
"NGC 1561 (Galaxy - Eridanus )","4.383611","-15.845278","0","0","14.8"
"NGC 1565 (Galaxy - Eridanus )","4.389889","-15.744722","0","0","14.7"
"NGC 1568 A (Galaxy - Eridanus )","4.405722","-0.738056","0","0","14.8"
"NGC 782 (Galaxy - Eridanus )","1.961139","-57.790833","0","0","12.1"
"NGC 1577 (Galaxy - Eridanus )","4.439028","-10.098889","0","0"
"NGC 1540 A (Galaxy - Eridanus )","4.252833","-28.479444","0","0","15.1"
"NGC 1583 (Galaxy - Eridanus )","4.472417","-17.596111","0","0","14.7"
"NGC 1586 (Galaxy - Eridanus )","4.510611","-0.305278","0","0","14.2"
"NGC 1591 (Galaxy - Eridanus )","4.491861","-26.712778","0","0","13.7"
"NGC 1592 (Galaxy - Eridanus )","4.494639","-27.408056","0","0","14.1"
"NGC 1594 (Galaxy - Eridanus )","4.514306","-5.797778","0","0","13.7"
"NGC 1597 (Galaxy - Eridanus )","4.520408","-11.290338","0","0","15.0"
"NGC 1599 (Galaxy - Eridanus )","4.527444","-4.588611","0","0","13.7"
"NGC 1600 (Galaxy - Eridanus )","4.527750","-5.087222","0","0","11.0"
"NGC 1576 (Galaxy - Eridanus )","4.438528","-3.620833","0","0","14.3"
"NGC 1140 (Galaxy - Eridanus )","2.909306","-10.028056","0","0","12.4"
"NGC 1484 (Galaxy - Eridanus )","3.904833","-36.970833","0","0","13.7"
"NGC 1487 (Galaxy - Eridanus )","3.929167","-42.367778","0","0"
"NGC 1489 (Galaxy - Eridanus )","3.960583","-19.217222","0","0","13.8"
"NGC 1492 (Galaxy - Eridanus )","3.970306","-35.445833","0","0","14.3"
"NGC 1505 (Galaxy - Eridanus )","4.043417","-9.321944","0","0","14.7"
"NGC 1507 (Galaxy - Eridanus )","4.074222","-2.188611","0","0","12.4"
"NGC 1509 (Galaxy - Eridanus )","4.065306","-11.178611","0","0","14.6"
"NGC 1552 (Galaxy - Eridanus )","4.338222","-0.692500","0","0","14.4"
"NGC 1547 (Galaxy - Eridanus )","4.286750","-17.857500","0","0","14.4"
"NGC 1518 (Galaxy - Eridanus )","4.113611","-21.179444","0","0","11.8"
"NGC 1521 (Galaxy - Eridanus )","4.138528","-21.051667","0","0","11.6"
"NGC 1525 (Galaxy - Eridanus )","4.135611","-8.834722","0","0"
"NGC 1531 (Galaxy - Eridanus )","4.199750","-32.850833","0","0","12.1"
"NGC 1537 (Galaxy - Eridanus )","4.227972","-31.645556","0","0","10.7"
"IC 2041 (Galaxy - Eridanus )","4.209694","-32.817500","0","0","14.7"
"NGC 1656 (Galaxy - Eridanus )","4.764806","-5.136389","0","0","14.5"
"NGC 1640 (Galaxy - Eridanus )","4.704028","-20.434722","0","0","11.7"
"NGC 1643 (Galaxy - Eridanus )","4.728861","-5.318889","0","0","14.1"
"NGC 1645 (Galaxy - Eridanus )","4.735110","-5.465674","0","0","14.0"
"NGC 1646 (Galaxy - Eridanus )","4.739861","-8.531389","0","0","13.6"
"NGC 1650 (Galaxy - Eridanus )","4.753197","-15.870021","0","0","12.9"
"NGC 1638 (Galaxy - Eridanus )","4.693444","-1.808333","0","0","12.2"
"NGC 1654 (Galaxy - Eridanus )","4.763444","-2.083333","0","0","14.4"
"NGC 1637 (Galaxy - Eridanus )","4.691167","-2.857778","0","0","10.9"
"NGC 1659 (Galaxy - Eridanus )","4.774985","-4.788847","0","0","12.5"
"NGC 1665 (Galaxy - Eridanus )","4.804722","-5.427222","0","0","14.1"
"NGC 1666 (Galaxy - Eridanus )","4.809111","-6.569444","0","0","12.7"
"NGC 1667 (Galaxy - Eridanus )","4.810278","-6.320278","0","0","12.2"
"IC 1928 (Galaxy - Eridanus )","3.458083","-21.559722","0","0","14.1"
"NGC 1681 (Galaxy - Eridanus )","4.863917","-5.803056","0","0","13.4"
"NGC 1653 (Galaxy - Eridanus )","4.763194","-2.392778","0","0","12.0"
"NGC 1622 (Galaxy - Eridanus )","4.610167","-3.188333","0","0","12.5"
"NGC 1607 (Galaxy - Eridanus )","4.534194","-4.460556","0","0","15.0"
"NGC 1609 (Galaxy - Eridanus )","4.545833","-4.371944","0","0","14.7"
"NGC 1611 (Galaxy - Eridanus )","4.551611","-4.296944","0","0","14.4"
"NGC 1612 (Galaxy - Eridanus )","4.553639","-4.171944","0","0","15.2"
"NGC 1614 (Galaxy - Eridanus )","4.566611","-8.579167","0","0","12.9"
"NGC 1618 (Galaxy - Eridanus )","4.601833","-3.148611","0","0","12.7"
"NGC 1604 (Galaxy - Eridanus )","4.532917","-5.369444","0","0","14.8"
"NGC 1625 (Galaxy - Eridanus )","4.618417","-3.303889","0","0","12.4"
"NGC 1626 (Galaxy - Eridanus )","4.606944","-4.986667","0","0"
"NGC 1627 (Galaxy - Eridanus )","4.627194","-4.888056","0","0","13.5"
"NGC 1628 (Galaxy - Eridanus )","4.626694","-4.715833","0","0","14.2"
"NGC 1630 (Galaxy - Eridanus )","4.620944","-18.901944","0","0","15.2"
"NGC 1631 (Galaxy - Eridanus )","4.640028","-20.650278","0","0","14.3"
"NGC 1635 (Galaxy - Eridanus )","4.668861","-0.547222","0","0","13.4"
"NGC 1636 (Galaxy - Eridanus )","4.677833","-8.607778","0","0","13.9"
"NGC 1620 (Galaxy - Eridanus )","4.610333","-0.144167","0","0","12.1"
"IC 318 (Galaxy - Eridanus )","3.345500","-14.568056","0","0","14.7"
"NGC 1092 (Galaxy - Eridanus )","2.758194","-17.542500","0","0","14.5"
"NGC 1098 (Galaxy - Eridanus )","2.748222","-17.659444","0","0","12.7"
"NGC 939 (Galaxy - Eridanus )","2.439278","-44.446389","0","0","14.1"
"NGC 1099 (Galaxy - Eridanus )","2.754944","-17.708611","0","0","13.2"
"NGC 1120 (Galaxy - Eridanus )","2.817778","-14.470278","0","0","14.9"
"IC 317 (Galaxy - Eridanus )","3.315389","-12.739722","0","0","14.9"
"NGC 1110 (Galaxy - Eridanus )","2.819278","-7.838056","0","0","14.5"
"NGC 1114 (Galaxy - Eridanus )","2.818611","-16.993889","0","0","13.3"
"IC 2006 (Galaxy - Eridanus )","3.907861","-35.967222","0","0","11.3"
"NGC 1118 (Galaxy - Eridanus )","2.832972","-12.163889","0","0","14.3"
"IC 2008 (Galaxy - Eridanus )","3.922944","-28.158889","0","0"
"NGC 1119 (Galaxy - Eridanus )","2.804722","-17.988056","0","0","15.1"
"NGC 1108 (Galaxy - Eridanus )","2.810694","-7.950556","0","0","14.7"
"NGC 1082 (Galaxy - Eridanus )","2.761456","-8.180523","0","0","14.7"
"NGC 954 (Galaxy - Eridanus )","2.481004","-41.402666","0","0","12.9"
"NGC 979 (Galaxy - Eridanus )","2.527417","-44.524167","0","0","13.8"
"NGC 1089 (Galaxy - Eridanus )","2.769444","-15.073611","0","0","14.7"
"NGC 1081 (Galaxy - Eridanus )","2.751500","-15.587500","0","0","14.4"
"NGC 1133 (Galaxy - Eridanus )","2.878389","-8.804444","0","0","14.9"
"NGC 1125 (Galaxy - Eridanus )","2.861194","-16.650833","0","0","12.8"
"NGC 852 (Galaxy - Eridanus )","2.148667","-56.736667","0","0","14.2"
"NGC 1121 (Galaxy - Eridanus )","2.844194","-1.734167","0","0","13.7"
"NGC 1132 (Galaxy - Eridanus )","2.881056","-1.274444","0","0","12.3"
"IC 1729 (Galaxy - Fornax )","1.798667","-26.891944","0","0","12.5"
"NGC 1459 (Galaxy - Fornax )","3.782750","-25.521389","0","0","13.7"
"NGC 1344 (Galaxy - Fornax )","3.472083","-31.068056","0","0"
"NGC 1350 (Galaxy - Fornax )","3.518861","-33.627222","0","0","10.3"
"NGC 775 (Galaxy - Fornax )","1.975694","-26.293889","0","0","13.4"
"NGC 1288 (Galaxy - Fornax )","3.287002","-32.575917","-0.0","-1.2","12.2"
"NGC 1341 (Galaxy - Fornax )","3.466194","-37.149444","0","0","12.4"
"NGC 986 (Galaxy - Fornax )","2.559472","-39.045833","0","0","10.9"
"IC 1788 (Galaxy - Fornax )","2.263944","-31.201111","0","0","12.4"
"NGC 749 (Galaxy - Fornax )","1.928028","-29.922222","0","0","13.5"
"NGC 1165 (Galaxy - Fornax )","2.979917","-32.099444","0","0","13.8"
"NGC 964 (Galaxy - Fornax )","2.518250","-36.034722","0","0","13.5"
"NGC 823 (Galaxy - Fornax )","2.122222","-25.441667","0","0","13.7"
"IC 1783 (Galaxy - Fornax )","2.168333","-32.939722","0","0","12.5"
"IC 1768 (Galaxy - Fornax )","2.013833","-25.026389","0","0","14.8"
"NGC 1255 (Galaxy - Fornax )","3.225556","-25.724444","0","0","11.2"
"IC 1919 (Galaxy - Fornax )","3.433917","-32.894722","0","0","13.8"
"NGC 824 (Galaxy - Fornax )","2.114778","-36.453333","0","0","14.1"
"NGC 1351 A (Galaxy - Fornax )","3.480139","-35.177778","0","0","11.5"
"NGC 1351 (Galaxy - Fornax )","3.509694","-34.853333","0","0","11.5"
"NGC 1317 (Galaxy - Fornax )","3.378944","-37.103333","0","0","10.9"
"NGC 696 (Galaxy - Fornax )","1.825346","-34.905108","0","0","14.4"
"NGC 1310 (Galaxy - Fornax )","3.350972","-37.102222","0","0","12.1"
"NGC 1326 (Galaxy - Fornax )","3.398990","-36.464534","0.3","-5.3","10.5"
"NGC 1316 A (Galaxy - Fornax )","3.393861","-36.903889","0","0","8.5"
"NGC 1326 B (Galaxy - Fornax )","3.422111","-36.384444","0","0","10.5"
"IC 1816 (Galaxy - Fornax )","2.530833","-36.672222","0","0","14.3"
"IC 1813 (Galaxy - Fornax )","2.513778","-34.221667","0","0","14.3"
"NGC 854 (Galaxy - Fornax )","2.191833","-35.835556","0","0","13.8"
"NGC 1316 C (Galaxy - Fornax )","3.416222","-37.009167","0","0","8.5"
"NGC 1336 (Galaxy - Fornax )","3.442222","-35.713333","0","0","12.3"
"IC 1833 (Galaxy - Fornax )","2.694056","-28.171667","0","0","14.1"
"NGC 986 A (Galaxy - Fornax )","2.545000","-39.295278","0","0","10.9"
"IC 1826 (Galaxy - Fornax )","2.651028","-27.443056","0","0","12.8"
"NGC 1339 (Galaxy - Fornax )","3.468472","-32.285556","0","0","11.8"
"NGC 1292 (Galaxy - Fornax )","3.304111","-27.610556","0","0","12.1"
"NGC 1079 (Galaxy - Fornax )","2.729028","-29.002778","0","0","11.4"
"IC 1895 (Galaxy - Fornax )","3.160056","-25.253333","0","0","13.3"
"NGC 1302 (Galaxy - Fornax )","3.330861","-26.060556","0","0","10.6"
"IC 1909 (Galaxy - Fornax )","3.288889","-33.690278","0","0","14.5"
"NGC 1306 (Galaxy - Fornax )","3.350833","-25.512222","0","0","13.8"
"NGC 857 (Galaxy - Fornax )","2.210278","-31.944444","0","0","13.5"
"NGC 686 (Galaxy - Fornax )","1.815556","-23.798056","0","0","13.4"
"NGC 1385 (Galaxy - Fornax )","3.624611","-24.502778","0","0","11.0"
"NGC 1382 (Galaxy - Fornax )","3.619167","-35.195556","0","0","12.9"
"IC 1963 (Galaxy - Fornax )","3.591964","-34.447047","0","0"
"NGC 1381 (Galaxy - Fornax )","3.608833","-35.295278","0","0","11.5"
"NGC 897 (Galaxy - Fornax )","2.351778","-33.720833","0","0","11.9"
"NGC 689 (Galaxy - Fornax )","1.830972","-27.466389","0","0","14.5"
"NGC 1210 (Galaxy - Fornax )","3.112583","-25.716389","0","0","12.7"
"NGC 1380 A (Galaxy - Fornax )","3.613167","-34.739722","0","0","9.9"
"NGC 1379 (Galaxy - Fornax )","3.601056","-35.440833","0","0","11.0"
"NGC 1217 (Galaxy - Fornax )","3.101667","-39.035833","0","0","13.3"
"IC 1899 (Galaxy - Fornax )","3.203646","-25.304875","0","0","14.4"
"NGC 922 (Galaxy - Fornax )","2.417639","-24.789167","0","0","12.0"
"IC 1734 (Galaxy - Fornax )","1.821333","-32.743333","0","0","12.9"
"IC 1904 (Galaxy - Fornax )","3.250250","-30.708333","0","0","14.4"
"IC 1875 (Galaxy - Fornax )","3.065722","-39.440833","0","0","12.6"
"IC 1728 (Galaxy - Fornax )","1.795667","-33.601667","0","0","13.4"
"NGC 1398 (Galaxy - Fornax )","3.647778","-26.337222","0","0","9.6"
"IC 1913 (Galaxy - Fornax )","3.326272","-32.465114","0","0","14.4"
"NGC 1412 (Galaxy - Fornax )","3.674806","-26.861944","0","0","13.1"
"NGC 1049 (Globular cluster - Fornax )","2.663361","-34.258333","0","0","13.6"
"NGC 1201 (Galaxy - Fornax )","3.068861","-26.068889","0","0","10.8"
"NGC 1406 (Galaxy - Fornax )","3.656389","-31.322222","0","0","11.8"
"IC 1906 (Galaxy - Fornax )","3.268242","-34.360553","-0.3","0.3","14.5"
"NGC 1124 (Galaxy - Fornax )","2.859979","-25.701778","0","0","14.8"
"NGC 1387 (Galaxy - Fornax )","3.615889","-35.505833","0","0","10.8"
"IC 1858 (Galaxy - Fornax )","2.819009","-31.289657","0","0","14.2"
"IC 1759 (Galaxy - Fornax )","1.965417","-32.987222","0","0","13.9"
"NGC 1428 (Galaxy - Fornax )","3.706361","-35.153889","0","0","13.8"
"IC 1993 (Galaxy - Fornax )","3.784667","-33.710556","0","0","11.9"
"IC 1862 (Galaxy - Fornax )","2.866311","-33.339887","0","0","14.6"
"IC 1859 (Galaxy - Fornax )","2.817722","-31.172500","0","0","14.3"
"IC 1762 (Galaxy - Fornax )","1.963500","-33.239722","0","0","14.3"
"IC 1763 (Galaxy - Fornax )","1.986528","-27.811389","0","0","14.6"
"NGC 1366 (Galaxy - Fornax )","3.564889","-31.193333","0","0","11.9"
"IC 1860 (Galaxy - Fornax )","2.826028","-31.189722","0","0","12.6"
"NGC 1425 (Galaxy - Fornax )","3.703194","-29.894167","0","0","10.7"
"NGC 1371 (Galaxy - Fornax )","3.583667","-24.933333","0","0"
"NGC 1375 (Galaxy - Fornax )","3.588001","-35.265659","-0.0","-0.1","12.4"
"NGC 1373 (Galaxy - Fornax )","3.583083","-35.171111","0","0","13.3"
"NGC 727 (Galaxy - Fornax )","1.897028","-35.855833","0","0","14.9"
"NGC 1427 (Galaxy - Fornax )","3.705333","-35.392778","0","0","10.9"
"IC 1864 (Galaxy - Fornax )","2.894278","-34.198056","0","0","12.7"
"NGC 2411 (Galaxy - Gemini )","7.576778","18.281944","0","0","14.4"
"NGC 2407 (Galaxy - Gemini )","7.532389","18.333611","0","0","15.1"
"NGC 2410 (Galaxy - Gemini )","7.583944","32.822500","0","0","16.3"
"NGC 2454 (Galaxy - Gemini )","7.843028","16.369167","0","0","14.5"
"IC 2211 (Galaxy - Gemini )","7.962667","32.558611","0","0","14.6"
"NGC 2418 (Galaxy - Gemini )","7.610389","17.883889","0","0","13.7"
"NGC 2435 (Galaxy - Gemini )","7.737056","31.650556","0","0","13.4"
"NGC 2498 (Galaxy - Gemini )","7.994083","24.983333","0","0","14.3"
"NGC 2492 (Galaxy - Gemini )","7.991583","27.026389","0","0","12.7"
"NGC 2480 (Galaxy - Gemini )","7.952944","23.779722","0","0","15.0"
"IC 2208 (Galaxy - Gemini )","7.868861","27.484167","0","0","15.2"
"NGC 2487 (Galaxy - Gemini )","7.972306","25.149167","0","0","12.6"
"NGC 2449 (Galaxy - Gemini )","7.788972","26.930159","-3.0","1.0","14.1"
"NGC 2355 (Open cluster - Gemini )","7.283083","13.769167","-3.8","-1.1","9.7"
"NGC 2389 (Galaxy - Gemini )","7.484667","33.860833","0","0","12.9"
"NGC 2333 (Galaxy - Gemini )","7.139266","35.169983","0","0","14.1"
"IC 2180 (Galaxy - Gemini )","7.188750","26.370833","0","0","15.0"
"IC 2157 (Open cluster - Gemini )","6.080500","24.055833","0","0","8.4"
"NGC 2339 (Galaxy - Gemini )","7.138972","18.779444","0","0","11.8"
"NGC 2342 (Galaxy - Gemini )","7.155028","20.636944","0","0","12.6"
"IC 2187 (Galaxy - Gemini )","7.378694","21.482778","0","0","15.1"
"NGC 2357 (Galaxy - Gemini )","7.294694","23.356389","0","0","14.5"
"IC 454 (Galaxy - Gemini )","6.851722","12.922500","0","0","14.5"
"NGC 2289 (Galaxy - Gemini )","6.848194","33.478889","0","0","13.2"
"NGC 2277 (Star(s) - Gemini )","6.796389","33.454722","0","0"
"IC 2181 (Galaxy - Gemini )","7.219528","18.996389","0","0","14.8"
"NGC 2275 (Galaxy - Gemini )","6.788306","33.599167","0","0","13.6"
"NGC 2393 (Galaxy - Gemini )","7.501361","34.027778","0","0","14.8"
"NGC 2385 (Galaxy - Gemini )","7.474500","33.838056","0","0","15.1"
"IC 2203 (Galaxy - Gemini )","7.676004","34.230031","0","0","14.6"
"IC 2199 (Galaxy - Gemini )","7.582111","31.275833","0","0","13.6"
"NGC 2398 (Galaxy - Gemini )","7.504500","24.488056","0","0","15.2"
"NGC 2365 (Galaxy - Gemini )","7.372861","22.083333","0","0","12.2"
"NGC 2370 (Galaxy - Gemini )","7.417083","23.783611","0","0","14.2"
"NGC 2371 (Planetary nebula - Gemini )","7.426083","29.488333","0","0","11.2"
"NGC 2373 (Galaxy - Gemini )","7.443583","33.824167","0","0","14.6"
"IC 2193 (Galaxy - Gemini )","7.556556","31.483333","0","0","14.6"
"IC 2194 (Galaxy - Gemini )","7.561167","31.334444","0","0","15.0"
"IC 2201 (Galaxy - Gemini )","7.604667","33.123056","0","0","14.9"
"IC 2196 (Galaxy - Gemini )","7.569361","31.406111","0","0","13.9"
"NGC 2379 (Galaxy - Gemini )","7.457278","33.811944","0","0","13.6"
"IC 486 (Galaxy - Gemini )","8.005861","26.613333","0","0","13.2"
"NGC 7213 (Galaxy - Grus )","22.154500","-47.166944","0","0","11.2"
"NGC 7456 (Galaxy - Grus )","23.036139","-39.569167","0","0","11.9"
"NGC 7297 (Galaxy - Grus )","22.519500","-37.826944","0","0","14.6"
"NGC 7233 (Galaxy - Grus )","22.263611","-45.846389","0","0","12.5"
"NGC 7531 (Galaxy - Grus )","23.246778","-43.598889","0","0","11.3"
"NGC 7496 (Galaxy - Grus )","23.163028","-43.427500","0","0","12.7"
"NGC 7107 (Galaxy - Grus )","21.707361","-44.791944","0","0","13.3"
"NGC 7400 (Galaxy - Grus )","22.905778","-45.347222","0","0","13.6"
"NGC 7476 (Galaxy - Grus )","23.086667","-43.098056","0","0","13.6"
"NGC 7462 (Galaxy - Grus )","23.046167","-40.835556","0","0","12.2"
"NGC 7145 (Galaxy - Grus )","21.889028","-47.882500","0","0","11.1"
"NGC 7658 B (Galaxy - Grus )","23.440250","-39.226944","0","0"
"NGC 7599 (Galaxy - Grus )","23.322444","-42.258056","0","0","11.4"
"NGC 7249 (Galaxy - Grus )","22.341917","-55.124722","0","0","13.4"
"NGC 7552 (Galaxy - Grus )","23.269611","-42.584722","0","0","11.5"
"NGC 7072 A (Galaxy - Grus )","21.507111","-43.202222","0","0","12.8"
"NGC 7410 (Galaxy - Grus )","22.916833","-39.662222","0","0","11.2"
"NGC 7545 (Galaxy - Grus )","23.258909","-38.535584","0","0","13.8"
"NGC 7418 A (Galaxy - Grus )","22.944778","-36.772778","0","0","11.0"
"NGC 7322 (Galaxy - Grus )","22.630944","-37.231389","0","0","14.5"
"NGC 7404 (Galaxy - Grus )","22.905167","-39.314722","0","0","12.7"
"NGC 7582 (Galaxy - Grus )","23.306528","-42.369722","0","0","11.0"
"NGC 7162 (Galaxy - Grus )","21.994111","-43.304444","0","0","12.7"
"NGC 7075 (Galaxy - Grus )","21.525806","-38.618056","0","0","12.7"
"NGC 7496 A (Galaxy - Grus )","23.206500","-43.778611","0","0","12.7"
"NGC 7097 (Galaxy - Grus )","21.670222","-42.539167","0","0","11.7"
"NGC 7418 (Galaxy - Grus )","22.943306","-37.028889","0","0","11.0"
"NGC 7162 A (Galaxy - Grus )","22.009917","-43.141667","0","0","12.7"
"NGC 7232 A (Galaxy - Grus )","22.228083","-45.893611","0","0","11.9"
"NGC 7087 (Galaxy - Grus )","21.575944","-40.818333","0","0","13.0"
"NGC 7166 (Galaxy - Grus )","22.009141","-43.389675","0","0","12.0"
"NGC 7307 (Galaxy - Grus )","22.564556","-40.934722","0","0","12.6"
"NGC 7091 (Galaxy - Grus )","21.568806","-36.653889","0","0","13.5"
"NGC 7119 A (Galaxy - Grus )","21.771028","-46.515556","0","0"
"NGC 7382 (Galaxy - Grus )","22.839944","-36.856944","0","0","14.7"
"NGC 7070 A (Galaxy - Grus )","21.529722","-42.846944","0","0","12.3"
"NGC 7118 (Galaxy - Grus )","21.769389","-48.353333","0","0","12.6"
"NGC 7169 (Galaxy - Grus )","22.046861","-47.697500","0","0","14.6"
"IC 1459 (Galaxy - Grus )","22.952889","-36.462500","0","0","10.5"
"NGC 7632 (Galaxy - Grus )","23.366917","-42.480278","0","0","12.2"
"NGC 7368 (Galaxy - Grus )","22.758722","-39.341944","0","0","13.2"
"NGC 7412 A (Galaxy - Grus )","22.951944","-42.805000","0","0","11.3"
"NGC 7470 (Galaxy - Grus )","23.087194","-50.111667","0","0","13.7"
"NGC 7079 (Galaxy - Grus )","21.543056","-44.067500","0","0","11.7"
"NGC 7070 (Galaxy - Grus )","21.507053","-43.087176","0","0","12.3"
"NGC 7421 (Galaxy - Grus )","22.948431","-37.347344","0.6","0.8","12.0"
"NGC 7144 (Galaxy - Grus )","21.878500","-48.254722","0","0","11.0"
"NGC 7412 (Galaxy - Grus )","22.929472","-42.641389","0","0","11.3"
"NGC 7424 (Galaxy - Grus )","22.955111","-41.070833","0","0","10.2"
"IC 5201 (Galaxy - Grus )","22.349306","-46.034722","0","0","11.4"
"IC 5240 (Galaxy - Grus )","22.697806","-44.766944","0","0","11.7"
"IC 5264 (Galaxy - Grus )","22.947972","-36.554444","0","0","13.3"
"IC 5184 (Galaxy - Grus )","22.269167","-36.844722","0","0"
"IC 5199 (Galaxy - Grus )","22.325806","-37.534167","0","0","14.9"
"IC 5212 (Galaxy - Grus )","22.391722","-38.037778","0","0","14.7"
"IC 5186 (Galaxy - Grus )","22.312917","-36.801667","0","0","11.9"
"IC 5181 (Galaxy - Grus )","22.222667","-46.018056","0","0","11.5"
"IC 5267 B (Galaxy - Grus )","22.949167","-43.760278","0","0","10.4"
"IC 5267 A (Galaxy - Grus )","22.932306","-43.434167","0","0","10.4"
"IC 5267 (Galaxy - Grus )","22.953806","-43.395833","0","0","10.4"
"IC 5269 A (Galaxy - Grus )","22.932111","-36.347778","0","0","12.2"
"IC 5174 (Galaxy - Grus )","22.212361","-38.171667","0","0","15.0"
"IC 5128 (Galaxy - Grus )","21.719917","-38.968056","0","0","14.1"
"IC 5170 (Galaxy - Grus )","22.208222","-47.221389","0","0","13.4"
"IC 5171 (Galaxy - Grus )","22.182389","-46.081944","0","0","13.5"
"IC 5273 (Galaxy - Grus )","22.990750","-37.705278","0","0","11.5"
"IC 5224 (Galaxy - Grus )","22.508333","-45.995833","0","0","14.4"
